x [mm],y [mm],z [mm],x-displacement [mm],y-displacement [mm],z-displacement [mm],vector length [mm],Exx [S],Eyy [S],Exy [S],poisson ratio -Min/Max,poisson ratio -Exx/Eyy,poisson ratio -Eyy/Exx,poisson ratio -Max/min,maximum normal strain [S],minimum normal strain [S],maximum shear strain [S],maximum shear angle [°],tresca strain [S],Von Mises strain [S],du/dx [S],du/dy [S],dv/dx [S],dv/dy [S],dw/dx [S],dw/dy [S]
3.295577,1.438376,-10.44919,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-4.252534e-17,0,0,0,0,2.299103e-16,-7.865694e-18,1.18888e-16,-34.520725,1.585173e-16,1.559616e-16,0,0,0,0,0,0
3.342867,1.438376,-10.406431,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,1.6848e-17,0,0,0,0,2.233157e-16,-1.271093e-18,1.122934e-16,-49.314491,1.497245e-16,1.493026e-16,0,0,0,0,0,0
1.451249,1.391085,-10.055524,1.891618e-12,0,0,1.891618e-12,4.440892e-16,0,-1.054489e-17,0,0,0,0,4.443395e-16,-2.502473e-19,2.222949e-16,43.640533,2.963931e-16,2.963098e-16,0,0,0,0,0,0
1.49854,1.391085,-10.14478,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-2.220446e-16,5.937921e-17,0,0,0,0,-8.524767e-17,-2.478192e-16,8.128578e-17,68.464134,1.08381e-16,1.453815e-16,0,0,0,0,0,0
1.54583,1.391085,-10.254521,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,2.992874e-17,0,0,0,0,2.247126e-16,-1.136903e-16,1.692014e-16,-50.094109,2.256019e-16,1.98851e-16,0,0,0,0,0,0
1.593121,1.391085,-10.33757,1.891618e-12,0,0,1.891618e-12,-3.330669e-16,0,-3.753936e-17,0,0,0,0,4.178568e-18,-3.372455e-16,1.70712e-16,-38.648457,2.27616e-16,2.26236e-16,0,0,0,0,0,0
1.640411,1.391085,-10.402528,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,1.184967e-17,0,0,0,0,2.226752e-16,-6.305806e-19,1.116529e-16,-48.046124,1.488705e-16,1.486608e-16,0,0,0,0,0,0
1.687701,1.391085,-10.456884,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,1.855982e-17,0,0,0,0,3.020507e-18,-1.140428e-16,5.853166e-17,54.243526,7.804221e-17,7.705511e-17,0,0,0,0,0,0
1.734992,1.391085,-10.505569,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-6.211184e-18,0,0,0,0,2.222182e-16,-1.736078e-19,1.111959e-16,-43.398952,1.482612e-16,1.482034e-16,0,0,0,0,0,0
1.782282,1.391085,-10.550658,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,1.485906e-17,0,0,0,0,2.230345e-16,-9.899433e-19,1.120122e-16,-48.811539,1.493497e-16,1.490208e-16,0,0,0,0,0,0
1.829573,1.391085,-10.592156,1.891618e-12,0,0,1.891618e-12,0,0,-4.990718e-18,0,0,0,0,4.990718e-18,-4.990718e-18,4.990718e-18,0,6.654291e-18,5.762785e-18,0,0,0,0,0,0
1.876863,1.391085,-10.629001,1.891618e-12,0,0,1.891618e-12,0,-2.220446e-16,2.205389e-17,0,0,0,0,2.169241e-18,-2.242139e-16,1.131915e-16,50.617596,1.509221e-16,1.502042e-16,0,0,0,0,0,0
1.924154,1.391085,-10.661053,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,3.00716e-17,0,0,0,0,2.521162e-16,1.91973e-16,3.00716e-17,90,4.009547e-17,1.520478e-16,0,0,0,0,0,0
1.971444,1.391085,-10.689251,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,7.26635e-18,0,0,0,0,2.375353e-19,-2.222821e-16,1.112598e-16,-46.872318,1.483465e-16,1.482673e-16,0,0,0,0,0,0
2.018735,1.391085,-10.714458,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-9.504707e-18,0,0,0,0,2.223156e-16,-1.112933e-16,1.668045e-16,-43.366726,2.22406e-16,1.961322e-16,0,0,0,0,0,0
2.066025,1.391085,-10.738656,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,-3.163402e-17,0,0,0,0,8.38094e-18,-1.194032e-16,6.389209e-17,30.161285,8.518946e-17,8.253776e-17,0,0,0,0,0,0
2.113316,1.391085,-10.760694,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-3.710908e-17,0,0,0,0,2.261291e-16,-1.151068e-16,1.706179e-16,-38.718937,2.274906e-16,2.004583e-16,0,0,0,0,0,0
2.160606,1.391085,-10.779226,1.891618e-12,0,0,1.891618e-12,0,0,-1.82228e-17,0,0,0,0,1.82228e-17,-1.82228e-17,1.82228e-17,0,2.429706e-17,2.104187e-17,0,0,0,0,0,0
2.207896,1.391085,-10.793569,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-7.751052e-17,0,0,0,0,2.391991e-16,-1.281768e-16,1.83688e-16,-32.520538,2.449173e-16,2.153089e-16,0,0,0,0,0,0
2.255187,1.391085,-10.804834,1.891618e-12,0,0,1.891618e-12,4.440892e-16,0,-4.507429e-18,0,0,0,0,4.441349e-16,-4.574492e-20,2.220903e-16,44.418537,2.961205e-16,2.961052e-16,0,0,0,0,0,0
2.302477,1.391085,-10.812119,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-2.220446e-16,-3.047806e-17,0,0,0,0,-1.032057e-16,-2.298612e-16,6.332772e-17,30.615643,8.443696e-17,1.329404e-16,0,0,0,0,0,0
2.349768,1.391085,-10.816324,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,3.452864e-17,0,0,0,0,2.2729e-16,-5.2454e-18,1.162677e-16,-53.638012,1.550236e-16,1.53305e-16,0,0,0,0,0,0
2.397058,1.391085,-10.817814,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-2.779321e-18,0,0,0,0,2.220794e-16,-3.478317e-20,1.110571e-16,44.282982,1.480761e-16,1.480645e-16,0,0,0,0,0,0
2.444349,1.391085,-10.818226,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-1.482095e-17,0,0,0,0,2.368656e-16,2.072237e-16,1.482095e-17,0,1.976127e-17,1.490157e-16,0,0,0,0,0,0
2.491639,1.391085,-10.818368,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,1.08814e-18,0,0,0,0,1.066394e-20,-1.11033e-16,5.552181e-17,-45.561489,7.402908e-17,7.402553e-17,0,0,0,0,0,0
2.53893,1.391085,-10.818204,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-5.469135e-17,0,0,0,0,2.307953e-16,-1.19773e-16,1.752842e-16,-35.909637,2.337122e-16,2.057562e-16,0,0,0,0,0,0
2.58622,1.391085,-10.816258,1.891618e-12,0,0,1.891618e-12,0,0,-1.180129e-17,0,0,0,0,1.180129e-17,-1.180129e-17,1.180129e-17,0,1.573505e-17,1.362695e-17,0,0,0,0,0,0
2.633511,1.391085,-10.811815,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-8.579553e-18,0,0,0,0,2.222655e-16,-1.112432e-16,1.667543e-16,43.525406,2.223391e-16,1.960754e-16,0,0,0,0,0,0
2.680801,1.391085,-10.804635,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-1.110223e-16,3.342936e-17,0,0,0,0,-7.759294e-17,-1.444517e-16,3.342936e-17,90,4.457249e-17,8.347592e-17,0,0,0,0,0,0
2.728091,1.391085,-10.794769,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,1.75077e-18,0,0,0,0,2.760197e-20,-1.110499e-16,5.553875e-17,45.903229,7.405167e-17,7.404247e-17,0,0,0,0,0,0
2.775382,1.391085,-10.782241,1.891618e-12,0,0,1.891618e-12,0,0,1.36959e-18,0,0,0,0,1.36959e-18,-1.36959e-18,1.36959e-18,90,1.826121e-18,1.581467e-18,0,0,0,0,0,0
2.822672,1.391085,-10.766874,1.891618e-12,0,0,1.891618e-12,0,0,2.849273e-17,0,0,0,0,2.849273e-17,-2.849273e-17,2.849273e-17,90,3.799031e-17,3.290057e-17,0,0,0,0,0,0
2.869963,1.391085,-10.749615,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-4.440892e-16,-1.56741e-17,0,0,0,0,2.224132e-16,-4.444578e-16,3.334355e-16,43.652828,4.445807e-16,3.920678e-16,0,0,0,0,0,0
2.917253,1.391085,-10.730047,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-1.110223e-16,-1.853918e-19,0,0,0,0,-1.11022e-16,-2.220449e-16,5.551146e-17,-44.904324,7.401528e-17,1.281977e-16,0,0,0,0,0,0
2.964544,1.391085,-10.70733,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-1.110223e-16,-1.814018e-17,0,0,0,0,-9.288212e-17,-1.291625e-16,1.814018e-17,0,2.418691e-17,7.692175e-17,0,0,0,0,0,0
3.011834,1.391085,-10.681008,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,-5.385133e-18,0,0,0,0,2.221099e-16,-2.221099e-16,2.221099e-16,-44.305355,2.961465e-16,2.564704e-16,0,0,0,0,0,0
3.059125,1.391085,-10.651274,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,2.517088e-18,0,0,0,0,2.220589e-16,-2.220589e-16,2.220589e-16,-45.324738,2.960785e-16,2.564115e-16,0,0,0,0,0,0
3.106415,1.391085,-10.618265,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-1.110223e-16,1.362577e-17,0,0,0,0,-1.093745e-16,-2.236924e-16,5.715898e-17,-51.89558,7.621197e-17,1.291594e-16,0,0,0,0,0,0
3.153705,1.391085,-10.582508,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,1.535938e-17,0,0,0,0,2.085712e-18,-1.13108e-16,5.759686e-17,52.73312,7.679582e-17,7.611011e-17,0,0,0,0,0,0
3.200996,1.391085,-10.544378,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,3.07405e-17,0,0,0,0,2.241624e-16,-2.241624e-16,2.241624e-16,-48.941044,2.988832e-16,2.588405e-16,0,0,0,0,0,0
3.248286,1.391085,-10.501967,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-5.991997e-18,0,0,0,0,2.222062e-16,-1.615798e-19,1.111839e-16,-43.455341,1.482452e-16,1.481914e-16,0,0,0,0,0,0
3.295577,1.391085,-10.450737,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,2.001241e-17,0,0,0,0,3.49719e-18,-1.145195e-16,5.900834e-17,54.912407,7.867779e-17,7.753835e-17,0,0,0,0,0,0
3.342867,1.391085,-10.400937,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,4.440892e-16,-9.227124e-18,0,0,0,0,4.44217e-16,-2.221724e-16,3.331947e-16,-44.206554,4.442596e-16,3.917948e-16,0,0,0,0,0,0
1.451249,1.343795,-10.049796,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-1.110223e-16,3.388413e-17,0,0,0,0,-1.014979e-16,-2.31569e-16,6.503555e-17,-60.699993,8.671406e-17,1.340352e-16,0,0,0,0,0,0
1.49854,1.343795,-10.141549,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-1.110223e-16,1.34238e-17,0,0,0,0,-9.75985e-17,-1.244461e-16,1.34238e-17,90,1.78984e-17,7.562053e-17,0,0,0,0,0,0
1.54583,1.343795,-10.253247,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,7.191742e-17,0,0,0,0,2.93962e-16,1.501272e-16,7.191742e-17,90,9.588989e-17,1.69732e-16,0,0,0,0,0,0
1.593121,1.343795,-10.336789,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,-6.2548e-17,0,0,0,0,2.811744e-17,-1.391397e-16,8.362859e-17,20.794476,1.115048e-16,1.034144e-16,0,0,0,0,0,0
1.640411,1.343795,-10.402232,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,9.348156e-18,0,0,0,0,7.816186e-19,-1.118039e-16,5.629277e-17,49.779503,7.505703e-17,7.479785e-17,0,0,0,0,0,0
1.687701,1.343795,-10.456533,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-4.215069e-18,0,0,0,0,2.220979e-16,-1.110756e-16,1.665868e-16,44.275059,2.221157e-16,1.958854e-16,0,0,0,0,0,0
1.734992,1.343795,-10.5048,1.891618e-12,0,0,1.891618e-12,4.440892e-16,-2.220446e-16,3.171814e-17,0,0,0,0,4.455961e-16,-2.235515e-16,3.345738e-16,47.719952,4.460984e-16,3.933586e-16,0,0,0,0,0,0
1.782282,1.343795,-10.549801,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-9.34586e-18,0,0,0,0,2.224373e-16,-3.926729e-19,1.11415e-16,42.594093,1.485533e-16,1.484226e-16,0,0,0,0,0,0
1.829573,1.343795,-10.591655,1.891618e-12,0,0,1.891618e-12,4.440892e-16,0,3.191689e-17,0,0,0,0,4.463714e-16,-2.282153e-18,2.243267e-16,49.089859,2.991023e-16,2.983445e-16,0,0,0,0,0,0
1.876863,1.343795,-10.629231,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-1.110223e-16,-1.975499e-17,0,0,0,0,-1.076119e-16,-2.25455e-16,5.892154e-17,-35.20533,7.856205e-17,1.302112e-16,0,0,0,0,0,0
1.924154,1.343795,-10.661967,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-7.613142e-18,0,0,0,0,2.223053e-16,-2.607222e-19,1.11283e-16,-43.038597,1.483774e-16,1.482905e-16,0,0,0,0,0,0
1.971444,1.343795,-10.690327,1.891618e-12,0,0,1.891618e-12,0,0,-5.777621e-17,0,0,0,0,5.777621e-17,-5.777621e-17,5.777621e-17,0,7.703495e-17,6.671422e-17,0,0,0,0,0,0
2.018735,1.343795,-10.715515,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,-1.947817e-17,0,0,0,0,1.695711e-18,-2.237403e-16,1.12718e-16,-40.024544,1.502907e-16,1.497287e-16,0,0,0,0,0,0
2.066025,1.343795,-10.738897,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-1.110223e-16,1.115946e-17,0,0,0,0,-1.099117e-16,-2.231552e-16,5.662174e-17,-50.683357,7.549565e-17,1.288435e-16,0,0,0,0,0,0
2.113316,1.343795,-10.760045,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,-3.043491e-17,0,0,0,0,7.795815e-18,-1.188181e-16,6.330696e-17,-30.632755,8.440929e-17,8.19344e-17,0,0,0,0,0,0
2.160606,1.343795,-10.778113,1.891618e-12,0,0,1.891618e-12,0,0,-2.379439e-17,0,0,0,0,2.379439e-17,-2.379439e-17,2.379439e-17,0,3.172585e-17,2.747539e-17,0,0,0,0,0,0
2.207896,1.343795,-10.792659,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,6.202273e-17,0,0,0,0,2.77253e-17,-1.387476e-16,8.323645e-17,-69.085526,1.109819e-16,1.029917e-16,0,0,0,0,0,0
2.255187,1.343795,-10.804656,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,1.488336e-17,0,0,0,0,2.227084e-16,-1.116861e-16,1.671972e-16,-47.553524,2.229296e-16,1.965776e-16,0,0,0,0,0,0
2.302477,1.343795,-10.812322,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,-2.384937e-17,0,0,0,0,4.906398e-18,-1.159287e-16,6.041755e-17,33.375046,8.055673e-17,7.897208e-17,0,0,0,0,0,0
2.349768,1.343795,-10.815954,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-1.714292e-17,0,0,0,0,2.233603e-16,-1.31572e-18,1.12338e-16,40.611149,1.49784e-16,1.493474e-16,0,0,0,0,0,0
2.397058,1.343795,-10.816603,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-4.056862e-17,0,0,0,0,2.269148e-16,-1.158925e-16,1.714036e-16,38.154522,2.285382e-16,2.0135e-16,0,0,0,0,0,0
2.444349,1.343795,-10.816609,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,-4.580277e-18,0,0,0,0,9.444055e-20,-2.22139e-16,1.111167e-16,-43.818787,1.481557e-16,1.481242e-16,0,0,0,0,0,0
2.491639,1.343795,-10.817355,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,1.483466e-17,0,0,0,0,2.230313e-16,-9.867095e-19,1.12009e-16,-48.805355,1.493454e-16,1.490175e-16,0,0,0,0,0,0
2.53893,1.343795,-10.818495,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-1.110223e-16,-4.254648e-17,0,0,0,0,-6.847582e-17,-1.535688e-16,4.254648e-17,0,5.672865e-17,8.883584e-17,0,0,0,0,0,0
2.58622,1.343795,-10.81818,1.891618e-12,0,0,1.891618e-12,0,0,-5.629163e-18,0,0,0,0,5.629163e-18,-5.629163e-18,5.629163e-18,0,7.505551e-18,6.499998e-18,0,0,0,0,0,0
2.633511,1.343795,-10.814949,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-9.978046e-18,0,0,0,0,2.224921e-16,-4.474829e-19,1.114698e-16,42.43219,1.486264e-16,1.484775e-16,0,0,0,0,0,0
2.680801,1.343795,-10.808219,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-6.827525e-18,0,0,0,0,2.221845e-16,-1.111622e-16,1.666733e-16,-43.826153,2.222311e-16,1.959836e-16,0,0,0,0,0,0
2.728091,1.343795,-10.798157,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-1.793467e-17,0,0,0,0,2.234839e-16,-1.439265e-18,1.124616e-16,40.411823,1.499488e-16,1.494713e-16,0,0,0,0,0,0
2.775382,1.343795,-10.785165,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-5.628712e-17,0,0,0,0,2.312997e-16,-1.202774e-16,1.757886e-16,35.662556,2.343848e-16,2.063292e-16,0,0,0,0,0,0
2.822672,1.343795,-10.769577,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-6.454346e-18,0,0,0,0,2.221696e-16,-1.111473e-16,1.666585e-16,43.890247,2.222113e-16,1.959667e-16,0,0,0,0,0,0
2.869963,1.343795,-10.752499,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,-1.097727e-17,0,0,0,0,1.074964e-18,-1.120973e-16,5.658612e-17,39.407066,7.544816e-17,7.50924e-17,0,0,0,0,0,0
2.917253,1.343795,-10.733414,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-1.223476e-17,0,0,0,0,2.342794e-16,2.098098e-16,1.223476e-17,0,1.631302e-17,1.487024e-16,0,0,0,0,0,0
2.964544,1.343795,-10.7111,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-6.858471e-18,0,0,0,0,2.221858e-16,-1.111635e-16,1.666746e-16,-43.820839,2.222328e-16,1.95985e-16,0,0,0,0,0,0
3.011834,1.343795,-10.6847,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,2.140346e-17,0,0,0,0,2.044314e-18,-2.240889e-16,1.130666e-16,-50.455956,1.507555e-16,1.500787e-16,0,0,0,0,0,0
3.059125,1.343795,-10.654729,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-1.110223e-16,3.565129e-18,0,0,0,0,-1.109079e-16,-2.22159e-16,5.562551e-17,-46.837349,7.416736e-17,1.282636e-16,0,0,0,0,0,0
3.106415,1.343795,-10.621526,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,1.277368e-17,0,0,0,0,2.22777e-16,-7.324222e-19,1.117547e-16,-48.281654,1.490063e-16,1.487628e-16,0,0,0,0,0,0
3.153705,1.343795,-10.585626,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,1.52667e-18,0,0,0,0,2.220551e-16,-1.049614e-20,1.110328e-16,-45.393913,1.480437e-16,1.480402e-16,0,0,0,0,0,0
3.200996,1.343795,-10.547313,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-7.13061e-18,0,0,0,0,2.221972e-16,-1.111749e-16,1.66686e-16,43.774105,2.222481e-16,1.95998e-16,0,0,0,0,0,0
3.248286,1.343795,-10.504055,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-2.609723e-17,0,0,0,0,2.481418e-16,1.959474e-16,2.609723e-17,0,3.47963e-17,1.510659e-16,0,0,0,0,0,0
3.295577,1.343795,-10.45153,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,-5.780407e-18,0,0,0,0,3.00147e-19,-1.113224e-16,5.58113e-17,42.027592,7.441507e-17,7.431522e-17,0,0,0,0,0,0
3.342867,1.343795,-10.401726,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-7.304772e-18,0,0,0,0,2.222047e-16,-1.111824e-16,1.666936e-16,43.744202,2.222581e-16,1.960065e-16,0,0,0,0,0,0
1.451249,1.296504,-10.051554,1.891618e-12,0,0,1.891618e-12,0,0,2.876485e-17,0,0,0,0,2.876485e-17,-2.876485e-17,2.876485e-17,90,3.835313e-17,3.321478e-17,0,0,0,0,0,0
1.49854,1.296504,-10.145274,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-3.796333e-17,0,0,0,0,2.283559e-16,-6.311266e-18,1.173336e-16,35.561111,1.564448e-16,1.54384e-16,0,0,0,0,0,0
1.54583,1.296504,-10.257615,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-2.220446e-16,6.865568e-17,0,0,0,0,2.324164e-16,-2.324164e-16,2.324164e-16,53.590744,3.098886e-16,2.683714e-16,0,0,0,0,0,0
1.593121,1.296504,-10.340975,1.891618e-12,0,0,1.891618e-12,6.661338e-16,0,1.106778e-17,0,0,0,0,6.663177e-16,-1.838399e-19,3.332507e-16,45.951618,4.443343e-16,4.442731e-16,0,0,0,0,0,0
1.640411,1.296504,-10.40561,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,2.095366e-17,0,0,0,0,2.240046e-16,-1.96003e-18,1.129823e-16,-50.343964,1.506431e-16,1.49994e-16,0,0,0,0,0,0
1.687701,1.296504,-10.458692,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-2.833855e-17,0,0,0,0,2.503832e-16,1.937061e-16,2.833855e-17,0,3.778473e-17,1.516033e-16,0,0,0,0,0,0
1.734992,1.296504,-10.50563,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-2.220446e-16,4.351452e-17,0,0,0,0,-1.785301e-16,-2.655591e-16,4.351452e-17,90,5.801935e-17,1.563249e-16,0,0,0,0,0,0
1.782282,1.296504,-10.549735,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-1.395204e-17,0,0,0,0,2.359966e-16,2.080926e-16,1.395204e-17,0,1.860272e-17,1.489038e-16,0,0,0,0,0,0
1.829573,1.296504,-10.591164,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,1.798888e-17,0,0,0,0,2.234925e-16,-1.447922e-18,1.124702e-16,-49.601807,1.499603e-16,1.4948e-16,0,0,0,0,0,0
1.876863,1.296504,-10.628685,1.891618e-12,0,0,1.891618e-12,0,-2.220446e-16,-3.143218e-18,0,0,0,0,4.448585e-20,-2.220891e-16,1.110668e-16,44.189148,1.48089e-16,1.480742e-16,0,0,0,0,0,0
1.924154,1.296504,-10.661675,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-2.584198e-17,0,0,0,0,2.478866e-16,1.962026e-16,2.584198e-17,0,3.445597e-17,1.510073e-16,0,0,0,0,0,0
1.971444,1.296504,-10.690143,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-1.110223e-16,-8.200096e-18,0,0,0,0,-1.028222e-16,-1.192224e-16,8.200096e-18,0,1.093346e-17,7.461807e-17,0,0,0,0,0,0
2.018735,1.296504,-10.715042,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,5.036015e-18,0,0,0,0,2.279675e-19,-1.112503e-16,5.573912e-17,-47.591866,7.431882e-17,7.424295e-17,0,0,0,0,0,0
2.066025,1.296504,-10.737721,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,9.272588e-18,0,0,0,0,7.691188e-19,-1.117914e-16,5.628027e-17,-49.74157,7.504036e-17,7.478531e-17,0,0,0,0,0,0
2.113316,1.296504,-10.757779,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,-1.981923e-17,0,0,0,0,3.431955e-18,-1.144543e-16,5.89431e-17,35.175919,7.859081e-17,7.747217e-17,0,0,0,0,0,0
2.160606,1.296504,-10.775212,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,9.798418e-18,0,0,0,0,2.31843e-16,2.122462e-16,9.798418e-18,90,1.306456e-17,1.484615e-16,0,0,0,0,0,0
2.207896,1.296504,-10.789794,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-2.220446e-16,6.248707e-17,0,0,0,0,2.306695e-16,-2.306695e-16,2.306695e-16,52.858746,3.075594e-16,2.663542e-16,0,0,0,0,0,0
2.255187,1.296504,-10.802401,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,3.315175e-17,0,0,0,0,2.551964e-16,1.888928e-16,3.315175e-17,90,4.420234e-17,1.528993e-16,0,0,0,0,0,0
2.302477,1.296504,-10.810583,1.891618e-12,0,0,1.891618e-12,4.440892e-16,2.220446e-16,-6.185267e-18,0,0,0,0,4.442614e-16,2.218724e-16,1.111945e-16,43.405621,1.482593e-16,2.564945e-16,0,0,0,0,0,0
2.349768,1.296504,-10.814486,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,-1.098971e-17,0,0,0,0,1.077378e-18,-1.120997e-16,5.658853e-17,-39.40089,7.545137e-17,7.509482e-17,0,0,0,0,0,0
2.397058,1.296504,-10.814957,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,2.574264e-18,0,0,0,0,5.965716e-20,-1.11082e-16,5.557081e-17,-46.32756,7.409441e-17,7.407453e-17,0,0,0,0,0,0
2.444349,1.296504,-10.815074,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,-1.855001e-17,0,0,0,0,3.017397e-18,-1.140397e-16,5.852855e-17,35.761028,7.803807e-17,7.705196e-17,0,0,0,0,0,0
2.491639,1.296504,-10.816528,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-1.647209e-17,0,0,0,0,2.232599e-16,-1.215309e-18,1.122376e-16,40.780369,1.496502e-16,1.492467e-16,0,0,0,0,0,0
2.53893,1.296504,-10.819045,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-7.246335e-18,0,0,0,0,2.222808e-16,-2.362299e-19,1.112585e-16,43.132824,1.483447e-16,1.48266e-16,0,0,0,0,0,0
2.58622,1.296504,-10.820287,1.891618e-12,0,0,1.891618e-12,0,0,-2.895196e-18,0,0,0,0,2.895196e-18,-2.895196e-18,2.895196e-18,0,3.860262e-18,3.343085e-18,0,0,0,0,0,0
2.633511,1.296504,-10.818356,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,9.287737e-18,0,0,0,0,2.223034e-16,-1.112811e-16,1.667922e-16,-46.596069,2.223897e-16,1.961184e-16,0,0,0,0,0,0
2.680801,1.296504,-10.812137,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,1.337879e-17,0,0,0,0,2.228478e-16,-8.032029e-19,1.118255e-16,-48.435661,1.491007e-16,1.488337e-16,0,0,0,0,0,0
